ComplainantID,CaseMasterID,ComplainantName,AgeYear,OccupationID,ReligionID,CasteID,GenderID
2778,2778,Suresh Rao,43,6,4,4,1
2779,2779,Lakshmi Bhat,22,8,2,6,1
2780,2780,Ramesh Shetty,49,10,1,9,2
2781,2781,Anitha Kulkarni,52,2,5,6,2
2782,2782,Vijay Deshmukh,69,6,1,8,1
2783,2783,Lakshmi Deshmukh,70,5,5,7,1
2784,2784,Ramesh Hegde,69,5,4,8,2
2785,2785,Anitha Nayak,64,6,3,1,2
2786,2786,Priya Gowda,30,8,3,5,2
2787,2787,Ramesh Nayak,31,2,3,6,1
2788,2788,Mahesh Hegde,21,5,4,7,1
2789,2789,Ganesh Pujari,37,8,3,5,1
2790,2790,Kavitha Shetty,48,7,3,7,2
2791,2791,Kavitha Hegde,60,6,3,1,2
2792,2792,Sunita Rao,55,7,3,8,1
2793,2793,Kavitha Pujari,53,1,2,2,1
2794,2794,Ganesh Kumar,33,8,4,1,2
2795,2795,Mahesh Reddy,44,10,1,10,1
2796,2796,Venkatesh Patil,56,1,2,8,1
2797,2797,Sunita Bhat,59,9,3,5,1
2798,2798,Manjunath Kulkarni,38,4,5,5,1
2799,2799,Kavitha Hegde,53,2,2,6,2
2800,2800,Ganesh Kulkarni,23,6,1,1,2
2801,2801,Lakshmi Pujari,58,6,2,1,2
2802,2802,Manjunath Pujari,58,5,1,4,2
2803,2803,Mahesh Nayak,55,9,4,3,2
2804,2804,Manjunath Rao,45,7,3,8,1
2805,2805,Anitha Bhat,53,2,4,5,1
2806,2806,Lakshmi Patil,45,6,4,10,1
2807,2807,Priya Kulkarni,67,9,5,6,2
2808,2808,Manjunath Kumar,39,7,5,6,2
2809,2809,Vijay Patil,38,2,1,10,1
2810,2810,Sunita Gowda,65,5,3,9,1
2811,2811,Vijay Shetty,25,3,2,2,1
2812,2812,Venkatesh Reddy,52,2,2,3,2
2813,2813,Anitha Shetty,55,4,5,3,2
2814,2814,Venkatesh Shetty,44,3,5,3,2
2815,2815,Ramesh Hegde,53,8,2,8,1
2816,2816,Manjunath Bhat,55,8,4,5,2
2817,2817,Sunita Hegde,63,2,1,10,2
2818,2818,Anitha Pujari,26,2,2,4,2
2819,2819,Anitha Shetty,43,8,5,3,2
2820,2820,Anitha Pujari,51,4,3,4,1
2821,2821,Anitha Nayak,44,6,3,3,1
2822,2822,Ganesh Hegde,54,10,1,10,1
2823,2823,Ganesh Shetty,58,5,3,2,1
2824,2824,Mahesh Reddy,23,1,1,2,1
2825,2825,Priya Reddy,25,8,3,8,2
2826,2826,Ramesh Shetty,68,3,4,3,1
2827,2827,Suresh Kumar,25,4,2,10,2
2828,2828,Priya Nayak,54,4,2,3,2
2829,2829,Ganesh Reddy,49,3,4,4,1
2830,2830,Vijay Gowda,65,3,4,4,1
2831,2831,Lakshmi Pujari,62,7,1,10,1
2832,2832,Mahesh Kulkarni,39,10,5,7,2
2833,2833,Sunita Kulkarni,26,8,3,1,1
2834,2834,Ramesh Pujari,52,8,4,10,2
2835,2835,Manjunath Gowda,28,5,2,4,2
2836,2836,Suresh Pujari,64,3,3,10,1
2837,2837,Venkatesh Patil,57,8,2,5,2
2838,2838,Sunita Deshmukh,29,9,5,7,2
2839,2839,Ganesh Reddy,53,7,1,2,1
2840,2840,Mahesh Kulkarni,36,10,2,8,1
2841,2841,Suresh Gowda,64,4,2,4,2
2842,2842,Mahesh Pujari,30,8,1,6,1
2843,2843,Priya Rao,56,8,2,3,2
2844,2844,Vijay Reddy,50,2,1,2,1
2845,2845,Manjunath Reddy,40,3,2,1,1
2846,2846,Venkatesh Deshmukh,29,10,2,6,2
2847,2847,Ramesh Shetty,23,10,1,2,1
2848,2848,Kavitha Nayak,26,2,5,6,1
2849,2849,Suresh Kumar,52,9,1,9,2
2850,2850,Kavitha Patil,37,6,4,4,2
2851,2851,Manjunath Nayak,36,5,2,5,1
2852,2852,Ganesh Bhat,38,9,5,8,2
2853,2853,Lakshmi Reddy,30,1,2,1,1
2854,2854,Lakshmi Pujari,67,2,1,9,1
2855,2855,Anitha Hegde,42,5,1,9,1
2856,2856,Ramesh Gowda,40,3,1,10,1
2857,2857,Venkatesh Nayak,47,4,1,10,2
2858,2858,Anitha Patil,25,9,5,7,2
2859,2859,Sunita Kumar,48,9,2,5,2
2860,2860,Mahesh Hegde,66,2,2,5,2
2861,2861,Priya Nayak,64,5,3,9,2
2862,2862,Sunita Reddy,53,4,4,7,2
2863,2863,Ganesh Rao,60,8,4,4,1
2864,2864,Manjunath Patil,69,10,3,8,2
2865,2865,Mahesh Rao,51,1,3,2,1
2866,2866,Anitha Bhat,50,6,2,5,2
2867,2867,Ramesh Pujari,51,1,3,6,2
2868,2868,Suresh Deshmukh,63,9,2,2,1
2869,2869,Ramesh Kumar,41,9,1,4,2
2870,2870,Kavitha Pujari,31,3,5,3,1
2871,2871,Mahesh Pujari,60,1,2,7,2
2872,2872,Vijay Patil,27,7,5,5,2
2873,2873,Lakshmi Shetty,49,3,3,7,2
2874,2874,Suresh Kulkarni,61,3,3,6,2
2875,2875,Manjunath Kumar,44,2,1,8,2
2876,2876,Venkatesh Deshmukh,58,7,5,9,1
2877,2877,Kavitha Reddy,47,9,4,2,1
2878,2878,Kavitha Deshmukh,25,5,3,5,2
2879,2879,Mahesh Reddy,50,10,5,6,1
2880,2880,Lakshmi Reddy,43,3,5,4,2
2881,2881,Ramesh Pujari,27,10,2,3,1
2882,2882,Kavitha Rao,24,4,5,4,2
2883,2883,Ramesh Bhat,47,10,5,9,1
2884,2884,Suresh Patil,27,10,1,3,2
2885,2885,Manjunath Deshmukh,38,8,2,8,2
2886,2886,Venkatesh Pujari,66,2,2,9,1
2887,2887,Venkatesh Kulkarni,37,2,3,5,2
2888,2888,Venkatesh Kumar,66,3,5,2,2
2889,2889,Ganesh Reddy,44,5,2,8,1
2890,2890,Priya Gowda,32,3,2,6,2
2891,2891,Venkatesh Patil,54,10,2,4,2
2892,2892,Sunita Bhat,22,7,5,4,1
2893,2893,Anitha Bhat,60,7,3,8,2
2894,2894,Anitha Kulkarni,22,2,4,6,1
2895,2895,Vijay Deshmukh,50,1,2,6,2
2896,2896,Suresh Deshmukh,46,7,2,6,1
2897,2897,Mahesh Bhat,62,10,3,8,2
2898,2898,Ganesh Shetty,23,8,5,3,1
2899,2899,Priya Patil,51,8,1,2,1
2900,2900,Kavitha Kulkarni,65,9,5,4,1
2901,2901,Sunita Nayak,55,2,3,6,2
2902,2902,Vijay Patil,42,5,5,7,1
2903,2903,Anitha Kulkarni,34,10,2,10,2
2904,2904,Lakshmi Bhat,35,5,4,7,2
2905,2905,Venkatesh Deshmukh,45,10,2,8,2
2906,2906,Anitha Rao,34,9,1,2,2
2907,2907,Lakshmi Rao,66,4,1,2,2
2908,2908,Ramesh Hegde,39,1,5,10,1
2909,2909,Ramesh Rao,33,1,4,9,1
2910,2910,Ramesh Gowda,57,5,4,3,1
2911,2911,Lakshmi Nayak,55,2,2,3,2
2912,2912,Vijay Nayak,33,1,5,9,2
2913,2913,Ramesh Bhat,67,9,5,9,2
2914,2914,Sunita Deshmukh,46,8,2,6,1
2915,2915,Suresh Nayak,43,8,3,5,2
2916,2916,Ramesh Gowda,35,4,2,8,1
2917,2917,Kavitha Nayak,48,4,5,6,1
2918,2918,Ganesh Kumar,54,10,1,2,2
2919,2919,Venkatesh Reddy,25,6,4,8,2
2920,2920,Venkatesh Gowda,57,8,1,8,1
2921,2921,Ramesh Hegde,49,6,2,8,1
2922,2922,Ganesh Rao,55,8,1,2,2
2923,2923,Kavitha Reddy,69,1,2,8,2
2924,2924,Sunita Nayak,43,7,1,10,1
2925,2925,Mahesh Hegde,65,2,3,3,1
2926,2926,Sunita Patil,37,5,1,9,2
2927,2927,Suresh Pujari,45,2,1,10,1
2928,2928,Lakshmi Reddy,66,2,1,7,2
2929,2929,Vijay Rao,42,1,4,4,2
2930,2930,Sunita Nayak,26,7,2,7,2
2931,2931,Venkatesh Shetty,32,8,4,9,1
2932,2932,Sunita Rao,58,9,5,6,1
2933,2933,Mahesh Rao,38,4,4,10,2
2934,2934,Anitha Shetty,59,3,2,10,2
2935,2935,Mahesh Shetty,46,7,5,8,2
2936,2936,Ganesh Shetty,45,2,1,1,2
2937,2937,Suresh Reddy,26,5,1,1,1
2938,2938,Ganesh Deshmukh,43,8,1,9,2
2939,2939,Priya Nayak,55,4,3,4,2
2940,2940,Lakshmi Kulkarni,66,4,3,4,2
2941,2941,Ramesh Rao,27,6,5,10,1
2942,2942,Anitha Shetty,26,3,1,9,2
2943,2943,Vijay Patil,64,4,5,5,1
2944,2944,Priya Patil,62,4,2,10,2
2945,2945,Mahesh Pujari,36,1,5,2,2
2946,2946,Lakshmi Shetty,68,5,4,8,2
2947,2947,Anitha Hegde,31,10,1,4,1
2948,2948,Manjunath Bhat,44,9,5,1,2
2949,2949,Manjunath Shetty,35,3,4,6,2
2950,2950,Lakshmi Pujari,60,3,1,2,2
2951,2951,Ramesh Nayak,54,2,1,5,1
2952,2952,Venkatesh Kulkarni,22,10,1,8,2
2953,2953,Mahesh Shetty,38,6,5,1,2
2954,2954,Manjunath Pujari,55,4,5,5,1
2955,2955,Ganesh Rao,21,9,4,7,2
2956,2956,Anitha Reddy,30,8,4,6,1
2957,2957,Ganesh Shetty,30,9,4,10,2
2958,2958,Sunita Hegde,43,2,4,6,2
2959,2959,Lakshmi Shetty,50,2,4,1,2
2960,2960,Venkatesh Reddy,70,8,3,5,1
2961,2961,Priya Shetty,53,8,1,10,1
2962,2962,Ganesh Hegde,48,10,5,8,2
2963,2963,Mahesh Shetty,38,10,2,9,2
2964,2964,Ramesh Pujari,51,9,2,7,1
2965,2965,Lakshmi Reddy,64,1,4,9,2
2966,2966,Suresh Rao,61,8,3,5,2
2967,2967,Kavitha Bhat,26,7,2,3,1
2968,2968,Mahesh Deshmukh,25,6,5,8,2
2969,2969,Kavitha Gowda,59,1,3,2,1
2970,2970,Sunita Kulkarni,29,2,1,5,2
2971,2971,Mahesh Gowda,45,3,4,7,2
2972,2972,Venkatesh Reddy,33,3,1,7,1
2973,2973,Sunita Kumar,42,5,5,10,1
2974,2974,Venkatesh Hegde,70,8,2,4,2
2975,2975,Vijay Gowda,27,4,2,5,1
2976,2976,Vijay Hegde,65,6,3,7,1
2977,2977,Kavitha Hegde,55,2,4,9,2
2978,2978,Venkatesh Pujari,31,10,2,3,2
2979,2979,Ramesh Pujari,57,1,4,6,1
2980,2980,Anitha Reddy,24,2,1,10,2
2981,2981,Sunita Pujari,55,1,5,3,2
2982,2982,Priya Shetty,52,9,5,9,2
2983,2983,Lakshmi Kumar,34,6,2,7,1
2984,2984,Ramesh Kumar,56,3,5,6,1
2985,2985,Kavitha Pujari,29,9,1,6,1
2986,2986,Manjunath Patil,26,5,3,9,2
2987,2987,Vijay Rao,62,8,3,2,2
2988,2988,Lakshmi Hegde,47,1,4,8,2
2989,2989,Priya Hegde,40,7,3,1,2
2990,2990,Suresh Bhat,65,7,5,2,2
2991,2991,Lakshmi Bhat,69,6,4,6,1
2992,2992,Ramesh Bhat,39,4,2,6,2
2993,2993,Anitha Patil,40,8,5,1,1
2994,2994,Suresh Rao,54,6,5,10,2
2995,2995,Sunita Reddy,63,5,2,8,2
2996,2996,Anitha Patil,40,1,2,4,2
2997,2997,Ganesh Bhat,53,9,2,1,2
2998,2998,Lakshmi Rao,23,2,5,3,1
2999,2999,Mahesh Hegde,68,6,1,10,1
3000,3000,Mahesh Patil,24,10,4,4,2
3001,3001,Lakshmi Gowda,54,10,1,1,2
3002,3002,Anitha Pujari,69,3,5,4,1
3003,3003,Sunita Bhat,64,10,1,4,2
