AccusedMasterID,CaseMasterID,AccusedName,AgeYear,GenderID,PersonID
3180,1816,Anitha Deshmukh,31,1,A1
3181,1817,Sunita Reddy,40,1,A1
3182,1817,Kavitha Pujari,44,1,A2
3183,1817,Anitha Rao,47,1,A3
3184,1818,Lakshmi Rao,45,1,A1
3185,1818,Priya Shetty,41,1,A2
3186,1819,Vijay Pujari,49,2,A1
3187,1820,Suresh Gowda,37,1,A1
3188,1820,Mahesh Nayak,35,1,A2
3189,1821,Ramesh Shetty,25,2,A1
3190,1822,Lakshmi Deshmukh,34,1,A1
3191,1822,Kavitha Rao,34,1,A2
3192,1823,Mahesh Kulkarni,33,1,A1
3193,1823,Manjunath Gowda,48,2,A2
3194,1824,Vijay Bhat,35,1,A1
3195,1825,Suresh Hegde,26,2,A1
3196,1826,Lakshmi Shetty,34,2,A1
3197,1826,Vijay Kumar,42,2,A2
3198,1827,Kavitha Reddy,37,1,A1
3199,1827,Ganesh Bhat,31,1,A2
3200,1827,Sunita Deshmukh,37,1,A3
3201,1828,Ramesh Pujari,38,1,A1
3202,1829,Ramesh Pujari,41,2,A1
3203,1830,Sunita Rao,26,2,A1
3204,1830,Anitha Gowda,48,1,A2
3205,1831,Venkatesh Patil,28,1,A1
3206,1831,Venkatesh Reddy,39,1,A2
3207,1832,Ganesh Kulkarni,34,1,A1
3208,1832,Venkatesh Pujari,44,1,A2
3209,1832,Manjunath Shetty,47,1,A3
3210,1833,Priya Nayak,28,2,A1
3211,1834,Sunita Patil,24,1,A1
3212,1834,Vijay Kulkarni,27,1,A2
3213,1835,Priya Shetty,25,1,A1
3214,1836,Ganesh Shetty,32,1,A1
3215,1837,Manjunath Deshmukh,33,2,A1
3216,1837,Sunita Shetty,40,1,A2
3217,1838,Sunita Gowda,26,1,A1
3218,1838,Kavitha Deshmukh,21,2,A2
3219,1839,Priya Reddy,49,1,A1
3220,1839,Venkatesh Hegde,33,1,A2
3221,1839,Suresh Patil,43,1,A3
3222,1840,Priya Kulkarni,47,1,A1
3223,1840,Sunita Nayak,20,1,A2
3224,1840,Priya Kulkarni,27,1,A3
3225,1841,Venkatesh Shetty,20,1,A1
3226,1841,Priya Kulkarni,35,1,A2
3227,1842,Ramesh Hegde,20,2,A1
3228,1843,Lakshmi Shetty,41,1,A1
3229,1843,Vijay Rao,42,1,A2
3230,1843,Vijay Hegde,42,1,A3
3231,1844,Ramesh Kumar,37,1,A1
3232,1844,Vijay Kulkarni,24,1,A2
3233,1844,Ganesh Nayak,42,1,A3
3234,1845,Manjunath Gowda,35,1,A1
3235,1846,Priya Gowda,30,1,A1
3236,1847,Priya Bhat,48,1,A1
3237,1847,Anitha Gowda,44,1,A2
3238,1847,Ganesh Bhat,24,1,A3
3239,1848,Anitha Reddy,35,2,A1
3240,1848,Vijay Shetty,34,1,A2
3241,1848,Vijay Bhat,44,1,A3
3242,1849,Venkatesh Reddy,48,1,A1
3243,1849,Kavitha Reddy,31,2,A2
3244,1849,Sunita Reddy,39,1,A3
3245,1850,Ganesh Nayak,35,1,A1
3246,1850,Venkatesh Bhat,39,1,A2
3247,1851,Anitha Bhat,45,2,A1
3248,1852,Anitha Nayak,41,1,A1
3249,1852,Vijay Pujari,29,2,A2
3250,1852,Priya Nayak,33,1,A3
3251,1853,Ramesh Bhat,39,1,A1
3252,1854,Vijay Hegde,30,2,A1
3253,1854,Anitha Kulkarni,50,2,A2
3254,1855,Sunita Pujari,42,2,A1
3255,1855,Sunita Bhat,19,1,A2
3256,1856,Manjunath Kumar,24,1,A1
3257,1856,Suresh Nayak,31,1,A2
3258,1856,Priya Hegde,50,1,A3
3259,1857,Ganesh Bhat,41,1,A1
3260,1857,Kavitha Reddy,45,1,A2
3261,1858,Suresh Pujari,35,2,A1
3262,1859,Priya Kulkarni,24,1,A1
3263,1859,Suresh Nayak,30,2,A2
3264,1859,Venkatesh Patil,30,1,A3
3265,1860,Priya Kumar,41,1,A1
3266,1861,Sunita Deshmukh,40,1,A1
3267,1862,Ramesh Hegde,43,2,A1
3268,1862,Mahesh Deshmukh,37,1,A2
3269,1862,Suresh Pujari,32,1,A3
3270,1863,Mahesh Pujari,37,1,A1
3271,1864,Venkatesh Reddy,36,1,A1
3272,1865,Ganesh Shetty,29,1,A1
3273,1865,Priya Reddy,48,1,A2
3274,1865,Anitha Nayak,36,1,A3
3275,1866,Anitha Kulkarni,27,2,A1
3276,1867,Venkatesh Pujari,27,1,A1
3277,1868,Manjunath Reddy,30,2,A1
3278,1868,Ramesh Pujari,22,1,A2
3279,1869,Ganesh Kumar,49,1,A1
3280,1869,Kavitha Patil,47,1,A2
3281,1869,Venkatesh Nayak,22,1,A3
3282,1870,Mahesh Patil,40,1,A1
3283,1871,Ramesh Shetty,30,1,A1
3284,1871,Suresh Kumar,45,1,A2
3285,1871,Venkatesh Reddy,28,1,A3
3286,1872,Anitha Hegde,40,1,A1
3287,1873,Mahesh Kulkarni,35,1,A1
3288,1873,Vijay Gowda,30,1,A2
3289,1874,Suresh Patil,41,2,A1
3290,1875,Priya Reddy,31,1,A1
3291,1875,Kavitha Nayak,31,2,A2
3292,1875,Suresh Nayak,33,1,A3
3293,1876,Priya Patil,28,2,A1
3294,1876,Lakshmi Patil,39,1,A2
3295,1876,Ganesh Nayak,22,1,A3
3296,1877,Manjunath Patil,23,1,A1
3297,1878,Ramesh Shetty,31,1,A1
3298,1878,Vijay Nayak,30,1,A2
3299,1878,Venkatesh Rao,20,1,A3
3300,1879,Sunita Kulkarni,20,1,A1
3301,1879,Manjunath Pujari,50,2,A2
3302,1880,Manjunath Bhat,47,1,A1
3303,1881,Ganesh Rao,22,1,A1
3304,1881,Suresh Gowda,49,2,A2
3305,1881,Manjunath Gowda,24,1,A3
3306,1882,Anitha Kulkarni,46,1,A1
3307,1882,Sunita Gowda,36,2,A2
3308,1882,Kavitha Rao,41,1,A3
3309,1883,Sunita Kulkarni,47,1,A1
3310,1884,Sunita Bhat,43,1,A1
3311,1884,Ramesh Shetty,22,1,A2
3312,1885,Lakshmi Reddy,50,1,A1
3313,1885,Anitha Deshmukh,30,2,A2
3314,1885,Venkatesh Kumar,27,1,A3
3315,1886,Vijay Hegde,22,1,A1
3316,1886,Anitha Bhat,44,1,A2
3317,1887,Priya Hegde,20,1,A1
3318,1887,Priya Hegde,36,1,A2
3319,1887,Vijay Hegde,20,1,A3
3320,1888,Manjunath Reddy,25,1,A1
3321,1888,Ramesh Pujari,48,1,A2
3322,1889,Anitha Reddy,19,1,A1
3323,1890,Lakshmi Pujari,35,2,A1
3324,1890,Venkatesh Kumar,25,2,A2
3325,1890,Suresh Rao,49,1,A3
3326,1891,Suresh Patil,47,2,A1
3327,1891,Lakshmi Rao,41,1,A2
3328,1892,Vijay Kulkarni,24,1,A1
3329,1892,Ganesh Kumar,25,1,A2
3330,1892,Manjunath Rao,36,1,A3
3331,1893,Ganesh Hegde,32,1,A1
3332,1894,Ramesh Deshmukh,38,1,A1
3333,1895,Kavitha Rao,34,1,A1
3334,1895,Priya Gowda,38,1,A2
3335,1895,Ganesh Kumar,30,1,A3
3336,1896,Sunita Nayak,20,1,A1
3337,1897,Venkatesh Shetty,21,1,A1
3338,1898,Venkatesh Kumar,27,1,A1
3339,1898,Mahesh Patil,41,1,A2
3340,1899,Ramesh Reddy,21,1,A1
3341,1900,Venkatesh Rao,39,1,A1
3342,1900,Anitha Bhat,28,2,A2
3343,1901,Lakshmi Deshmukh,24,1,A1
3344,1902,Ramesh Rao,50,2,A1
3345,1902,Vijay Bhat,27,1,A2
3346,1902,Kavitha Kulkarni,36,1,A3
3347,1903,Ganesh Gowda,50,1,A1
3348,1903,Sunita Reddy,50,1,A2
3349,1904,Ramesh Bhat,49,1,A1
3350,1905,Anitha Hegde,40,1,A1
3351,1906,Vijay Kulkarni,23,1,A1
3352,1906,Kavitha Patil,45,1,A2
3353,1907,Venkatesh Reddy,48,1,A1
3354,1908,Mahesh Nayak,46,2,A1
3355,1908,Anitha Kulkarni,27,1,A2
3356,1909,Sunita Hegde,33,1,A1
3357,1909,Sunita Kumar,24,1,A2
3358,1910,Suresh Patil,24,1,A1
3359,1911,Vijay Kulkarni,50,1,A1
3360,1911,Venkatesh Reddy,31,1,A2
3361,1912,Venkatesh Hegde,41,1,A1
3362,1913,Priya Gowda,38,1,A1
3363,1914,Priya Reddy,37,2,A1
3364,1914,Vijay Pujari,21,1,A2
3365,1914,Kavitha Patil,41,1,A3
3366,1915,Vijay Hegde,22,1,A1
3367,1916,Ganesh Kumar,27,1,A1
3368,1916,Sunita Patil,49,1,A2
3369,1917,Priya Nayak,23,1,A1
3370,1917,Priya Pujari,34,1,A2
3371,1917,Priya Kulkarni,44,1,A3
3372,1918,Mahesh Pujari,27,1,A1
3373,1918,Priya Gowda,49,1,A2
3374,1919,Kavitha Deshmukh,44,1,A1
3375,1920,Kavitha Hegde,22,1,A1
3376,1920,Manjunath Kumar,45,1,A2
3377,1920,Suresh Shetty,22,1,A3
3378,1921,Lakshmi Kumar,22,1,A1
3379,1922,Anitha Hegde,40,1,A1
3380,1922,Sunita Shetty,48,1,A2
3381,1923,Anitha Hegde,46,1,A1
3382,1924,Sunita Shetty,44,1,A1
3383,1925,Venkatesh Bhat,38,1,A1
3384,1925,Kavitha Hegde,28,2,A2
3385,1926,Kavitha Nayak,41,1,A1
3386,1926,Ramesh Kumar,30,1,A2
3387,1926,Ganesh Pujari,29,2,A3
3388,1927,Venkatesh Shetty,20,1,A1
3389,1928,Suresh Rao,29,2,A1
3390,1929,Anitha Kumar,50,1,A1
3391,1929,Ganesh Hegde,26,1,A2
3392,1929,Manjunath Pujari,34,2,A3
3393,1930,Kavitha Patil,32,2,A1
3394,1930,Ramesh Bhat,38,1,A2
3395,1930,Suresh Gowda,43,1,A3
3396,1931,Lakshmi Gowda,22,1,A1
3397,1932,Venkatesh Bhat,34,1,A1
3398,1933,Vijay Deshmukh,36,1,A1
3399,1934,Venkatesh Hegde,41,1,A1
3400,1935,Venkatesh Rao,29,1,A1
3401,1935,Kavitha Kulkarni,38,1,A2
3402,1935,Lakshmi Shetty,35,2,A3
3403,1936,Ganesh Nayak,45,2,A1
3404,1937,Ramesh Kumar,44,2,A1
3405,1938,Ganesh Reddy,45,1,A1
3406,1938,Sunita Reddy,25,2,A2
3407,1939,Suresh Patil,29,2,A1
3408,1940,Anitha Deshmukh,38,1,A1
3409,1941,Kavitha Gowda,35,1,A1
3410,1942,Sunita Shetty,22,2,A1
3411,1942,Ganesh Bhat,29,2,A2
3412,1943,Priya Bhat,37,2,A1
3413,1944,Sunita Reddy,42,1,A1
3414,1944,Venkatesh Patil,29,1,A2
3415,1945,Ramesh Kumar,47,1,A1
3416,1946,Anitha Gowda,27,2,A1
3417,1946,Priya Nayak,19,1,A2
3418,1946,Mahesh Bhat,44,1,A3
3419,1947,Kavitha Shetty,43,1,A1
3420,1947,Ramesh Hegde,20,1,A2
3421,1947,Venkatesh Nayak,45,1,A3
3422,1948,Ganesh Hegde,28,1,A1
3423,1949,Ramesh Gowda,48,1,A1
3424,1950,Lakshmi Hegde,20,1,A1
3425,1950,Mahesh Deshmukh,39,1,A2
3426,1950,Mahesh Kulkarni,36,1,A3
3427,1951,Mahesh Kumar,38,2,A1
3428,1952,Anitha Gowda,19,1,A1
3429,1952,Priya Kumar,36,1,A2
3430,1952,Priya Nayak,23,1,A3
3431,1953,Venkatesh Nayak,21,1,A1
3432,1953,Sunita Rao,50,1,A2
3433,1953,Mahesh Kulkarni,21,1,A3
3434,1954,Kavitha Reddy,22,1,A1
3435,1955,Ramesh Rao,19,1,A1
3436,1955,Suresh Gowda,48,1,A2
3437,1955,Lakshmi Reddy,27,1,A3
3438,1956,Kavitha Hegde,34,1,A1
3439,1957,Ganesh Deshmukh,44,2,A1
3440,1958,Ramesh Deshmukh,26,1,A1
3441,1959,Sunita Kulkarni,30,2,A1
3442,1959,Vijay Hegde,36,1,A2
3443,1960,Lakshmi Kumar,30,2,A1
3444,1960,Ramesh Deshmukh,28,1,A2
3445,1960,Ganesh Shetty,50,1,A3
3446,1961,Mahesh Gowda,32,1,A1
3447,1962,Vijay Bhat,25,1,A1
3448,1963,Mahesh Hegde,49,2,A1
3449,1964,Anitha Gowda,39,1,A1
3450,1965,Ganesh Kumar,40,1,A1
3451,1966,Lakshmi Patil,37,1,A1
3452,1966,Lakshmi Shetty,42,1,A2
3453,1967,Vijay Gowda,41,2,A1
3454,1968,Mahesh Nayak,39,2,A1
3455,1969,Priya Gowda,47,1,A1
3456,1970,Sunita Rao,35,2,A1
3457,1970,Mahesh Shetty,49,1,A2
3458,1971,Suresh Gowda,19,1,A1
3459,1971,Ganesh Kulkarni,37,1,A2
3460,1972,Suresh Gowda,33,1,A1
3461,1973,Manjunath Gowda,48,2,A1
3462,1973,Ganesh Reddy,29,1,A2
3463,1973,Ganesh Pujari,41,1,A3
3464,1974,Sunita Gowda,42,1,A1
3465,1974,Ramesh Rao,20,1,A2
3466,1974,Priya Kulkarni,30,1,A3
3467,1975,Manjunath Kulkarni,22,2,A1
3468,1976,Vijay Pujari,36,1,A1
3469,1976,Sunita Kulkarni,43,1,A2
3470,1977,Suresh Deshmukh,26,1,A1
3471,1978,Ramesh Kulkarni,25,2,A1
3472,1979,Manjunath Nayak,33,1,A1
3473,1979,Ramesh Nayak,33,2,A2
3474,1980,Lakshmi Kumar,39,1,A1
3475,1981,Anitha Kulkarni,24,2,A1
3476,1981,Vijay Kumar,33,2,A2
3477,1981,Kavitha Shetty,34,1,A3
3478,1982,Anitha Rao,22,1,A1
3479,1983,Lakshmi Shetty,31,1,A1
3480,1984,Sunita Pujari,32,1,A1
3481,1984,Kavitha Pujari,45,1,A2
3482,1985,Venkatesh Shetty,42,1,A1
3483,1986,Sunita Nayak,36,1,A1
3484,1986,Suresh Shetty,47,2,A2
3485,1986,Vijay Bhat,31,1,A3
3486,1987,Manjunath Kumar,40,1,A1
3487,1987,Ganesh Pujari,37,2,A2
3488,1988,Ramesh Reddy,22,1,A1
3489,1989,Priya Deshmukh,50,1,A1
3490,1990,Lakshmi Deshmukh,31,1,A1
3491,1991,Priya Shetty,28,1,A1
3492,1992,Lakshmi Rao,46,1,A1
3493,1993,Suresh Rao,31,2,A1
3494,1993,Lakshmi Pujari,43,1,A2
3495,1994,Priya Bhat,37,1,A1
3496,1994,Manjunath Reddy,36,2,A2
3497,1995,Venkatesh Kulkarni,42,1,A1
3498,1995,Ramesh Rao,22,1,A2
3499,1996,Priya Gowda,36,1,A1
3500,1996,Priya Gowda,48,1,A2
3501,1997,Suresh Patil,48,1,A1
3502,1998,Mahesh Shetty,30,1,A1
3503,1998,Manjunath Shetty,46,2,A2
3504,1998,Lakshmi Patil,49,1,A3
3505,1999,Suresh Reddy,28,2,A1
3506,2000,Sunita Bhat,20,1,A1
3507,2000,Suresh Kumar,36,1,A2
3508,2000,Ganesh Bhat,44,2,A3
3509,2001,Ganesh Shetty,49,1,A1
3510,2001,Mahesh Rao,36,1,A2
3511,2001,Sunita Patil,22,1,A3
3512,2002,Ganesh Rao,46,1,A1
3513,2002,Sunita Bhat,48,2,A2
3514,2002,Ramesh Kumar,39,1,A3
3515,2003,Priya Bhat,33,2,A1
3516,2003,Ganesh Gowda,24,2,A2
3517,2004,Mahesh Bhat,23,1,A1
3518,2005,Vijay Bhat,44,1,A1
3519,2006,Anitha Gowda,30,1,A1
3520,2007,Ramesh Hegde,46,1,A1
3521,2007,Mahesh Reddy,38,1,A2
3522,2008,Lakshmi Kumar,28,2,A1
3523,2009,Lakshmi Patil,49,1,A1
3524,2010,Lakshmi Deshmukh,50,1,A1
3525,2010,Ganesh Kumar,36,1,A2
3526,2010,Lakshmi Kumar,36,2,A3
3527,2011,Priya Bhat,50,1,A1
3528,2011,Ramesh Shetty,49,1,A2
3529,2012,Kavitha Hegde,28,1,A1
3530,2012,Vijay Deshmukh,38,2,A2
3531,2013,Sunita Kumar,31,2,A1
3532,2014,Ramesh Bhat,24,1,A1
3533,2014,Lakshmi Shetty,20,1,A2
3534,2014,Priya Rao,49,1,A3
3535,2015,Ramesh Pujari,29,1,A1
3536,2016,Ramesh Kulkarni,44,1,A1
3537,2017,Kavitha Gowda,50,1,A1
3538,2018,Suresh Rao,44,1,A1
3539,2018,Kavitha Kulkarni,27,1,A2
3540,2018,Suresh Reddy,21,1,A3
3541,2019,Priya Patil,28,1,A1
3542,2020,Vijay Nayak,43,1,A1
3543,2021,Sunita Rao,33,1,A1
3544,2021,Ganesh Kulkarni,21,2,A2
3545,2022,Anitha Pujari,40,1,A1
3546,2023,Kavitha Patil,49,1,A1
3547,2024,Suresh Patil,40,1,A1
3548,2024,Kavitha Kumar,31,2,A2
3549,2024,Lakshmi Shetty,26,1,A3
3550,2025,Priya Gowda,20,2,A1
3551,2025,Vijay Rao,48,2,A2
3552,2026,Kavitha Hegde,40,1,A1
3553,2027,Sunita Bhat,25,1,A1
3554,2027,Suresh Deshmukh,29,2,A2
3555,2027,Anitha Kumar,30,1,A3
3556,2028,Ganesh Gowda,33,1,A1
3557,2029,Manjunath Pujari,37,1,A1
3558,2029,Sunita Reddy,41,2,A2
3559,2029,Vijay Bhat,29,1,A3
3560,2030,Suresh Kumar,29,1,A1
3561,2030,Priya Reddy,37,1,A2
3562,2031,Kavitha Gowda,42,1,A1
3563,2032,Venkatesh Hegde,37,1,A1
3564,2032,Venkatesh Nayak,50,1,A2
3565,2032,Venkatesh Kulkarni,40,1,A3
3566,2033,Venkatesh Bhat,42,1,A1
3567,2034,Venkatesh Nayak,23,2,A1
3568,2034,Kavitha Hegde,49,2,A2
3569,2034,Lakshmi Shetty,32,1,A3
3570,2035,Kavitha Bhat,31,2,A1
3571,2036,Venkatesh Kulkarni,23,1,A1
3572,2036,Lakshmi Gowda,28,1,A2
3573,2037,Vijay Nayak,23,1,A1
3574,2037,Mahesh Patil,33,2,A2
3575,2037,Ramesh Rao,35,2,A3
3576,2038,Lakshmi Nayak,22,2,A1
3577,2039,Manjunath Reddy,30,2,A1
3578,2040,Priya Deshmukh,50,1,A1
3579,2041,Priya Kumar,29,1,A1
3580,2041,Venkatesh Nayak,49,1,A2
3581,2042,Manjunath Nayak,24,2,A1
3582,2042,Ramesh Pujari,50,2,A2
3583,2042,Venkatesh Hegde,40,1,A3
3584,2043,Ramesh Gowda,22,1,A1
3585,2043,Lakshmi Patil,35,2,A2
3586,2043,Vijay Patil,45,2,A3
3587,2044,Ramesh Patil,21,2,A1
3588,2044,Priya Rao,38,2,A2
3589,2045,Mahesh Kulkarni,46,1,A1
3590,2045,Suresh Shetty,38,1,A2
3591,2046,Ganesh Kulkarni,48,1,A1
3592,2047,Lakshmi Kulkarni,27,1,A1
3593,2047,Suresh Kulkarni,39,1,A2
3594,2048,Suresh Kulkarni,32,1,A1
3595,2048,Priya Reddy,42,1,A2
3596,2049,Kavitha Kumar,23,1,A1
3597,2050,Ganesh Patil,47,1,A1
3598,2050,Ramesh Kulkarni,20,1,A2
3599,2050,Sunita Kulkarni,42,2,A3
3600,2051,Mahesh Reddy,33,1,A1
3601,2052,Anitha Kulkarni,27,1,A1
3602,2052,Venkatesh Kumar,48,1,A2
3603,2053,Anitha Rao,48,1,A1
3604,2053,Mahesh Kulkarni,36,1,A2
3605,2053,Suresh Reddy,24,1,A3
3606,2054,Lakshmi Nayak,48,1,A1
3607,2055,Vijay Kulkarni,46,2,A1
3608,2056,Anitha Shetty,45,1,A1
3609,2056,Anitha Reddy,30,2,A2
3610,2056,Priya Gowda,45,1,A3
3611,2057,Manjunath Deshmukh,29,1,A1
3612,2057,Suresh Gowda,36,1,A2
3613,2058,Venkatesh Nayak,31,2,A1
3614,2058,Priya Hegde,31,1,A2
3615,2058,Lakshmi Shetty,46,1,A3
3616,2059,Venkatesh Nayak,46,1,A1
3617,2060,Suresh Patil,21,1,A1
3618,2061,Lakshmi Nayak,21,1,A1
3619,2061,Ramesh Nayak,50,2,A2
3620,2061,Priya Hegde,27,2,A3
3621,2062,Kavitha Patil,27,1,A1
3622,2062,Vijay Patil,45,1,A2
3623,2063,Ganesh Bhat,50,2,A1
3624,2064,Kavitha Bhat,26,1,A1
3625,2064,Anitha Pujari,22,1,A2
3626,2064,Manjunath Shetty,24,1,A3
3627,2065,Vijay Nayak,24,1,A1
3628,2065,Mahesh Hegde,29,1,A2
3629,2066,Suresh Pujari,50,1,A1
3630,2066,Suresh Kulkarni,49,1,A2
3631,2066,Priya Rao,28,1,A3
3632,2067,Manjunath Nayak,27,1,A1
3633,2067,Ramesh Deshmukh,49,1,A2
3634,2067,Venkatesh Pujari,24,2,A3
3635,2068,Priya Hegde,34,2,A1
3636,2069,Mahesh Hegde,27,1,A1
3637,2069,Anitha Pujari,29,1,A2
3638,2070,Sunita Hegde,47,1,A1
3639,2070,Vijay Rao,26,1,A2
3640,2071,Priya Patil,29,2,A1
3641,2072,Ramesh Bhat,30,2,A1
3642,2073,Ramesh Deshmukh,40,2,A1
3643,2073,Mahesh Deshmukh,28,1,A2
3644,2073,Anitha Nayak,31,2,A3
3645,2074,Kavitha Pujari,30,1,A1
3646,2075,Lakshmi Pujari,24,1,A1
3647,2076,Venkatesh Hegde,41,2,A1
3648,2076,Sunita Nayak,28,2,A2
3649,2077,Suresh Bhat,31,1,A1
3650,2078,Lakshmi Kumar,27,1,A1
3651,2079,Kavitha Pujari,47,1,A1
3652,2080,Kavitha Reddy,22,1,A1
3653,2080,Venkatesh Pujari,46,1,A2
3654,2081,Mahesh Reddy,34,1,A1
3655,2082,Mahesh Patil,37,2,A1
3656,2083,Sunita Deshmukh,30,1,A1
3657,2084,Ramesh Nayak,34,2,A1
3658,2085,Vijay Shetty,25,1,A1
3659,2086,Sunita Shetty,35,1,A1
3660,2086,Anitha Patil,43,1,A2
3661,2087,Kavitha Kulkarni,34,1,A1
3662,2087,Vijay Reddy,36,1,A2
3663,2087,Ganesh Patil,46,1,A3
3664,2088,Suresh Kumar,39,1,A1
3665,2089,Venkatesh Kumar,43,1,A1
3666,2090,Mahesh Patil,19,2,A1
3667,2091,Venkatesh Kumar,41,1,A1
3668,2092,Ganesh Nayak,35,1,A1
3669,2092,Kavitha Gowda,29,1,A2
3670,2092,Lakshmi Rao,30,1,A3
3671,2093,Anitha Deshmukh,44,1,A1
3672,2094,Anitha Shetty,40,1,A1
3673,2094,Mahesh Reddy,41,1,A2
3674,2094,Mahesh Pujari,45,1,A3
3675,2095,Anitha Kumar,31,1,A1
3676,2096,Kavitha Bhat,43,1,A1
3677,2096,Ramesh Kulkarni,45,1,A2
3678,2096,Lakshmi Deshmukh,48,1,A3
3679,2097,Mahesh Pujari,41,1,A1
3680,2098,Sunita Bhat,34,1,A1
3681,2098,Ramesh Pujari,26,1,A2
3682,2099,Ramesh Kulkarni,43,1,A1
3683,2100,Priya Hegde,50,1,A1
3684,2101,Kavitha Bhat,43,1,A1
3685,2102,Kavitha Pujari,48,1,A1
3686,2102,Venkatesh Kulkarni,43,2,A2
3687,2102,Anitha Gowda,32,1,A3
3688,2103,Mahesh Gowda,39,1,A1
3689,2104,Venkatesh Shetty,42,2,A1
3690,2105,Priya Pujari,44,1,A1
3691,2105,Suresh Reddy,35,1,A2
3692,2105,Suresh Shetty,42,1,A3
3693,2106,Suresh Patil,42,1,A1
3694,2106,Manjunath Patil,40,1,A2
3695,2106,Kavitha Deshmukh,49,2,A3
3696,2107,Kavitha Rao,39,1,A1
3697,2108,Suresh Patil,42,1,A1
3698,2108,Lakshmi Hegde,41,1,A2
3699,2108,Suresh Patil,20,2,A3
3700,2109,Manjunath Pujari,19,1,A1
3701,2109,Priya Deshmukh,36,2,A2
3702,2110,Lakshmi Pujari,40,1,A1
3703,2110,Ramesh Nayak,37,1,A2
3704,2111,Suresh Nayak,42,2,A1
3705,2112,Kavitha Deshmukh,49,1,A1
3706,2113,Kavitha Kulkarni,40,2,A1
3707,2113,Kavitha Kulkarni,21,2,A2
3708,2113,Venkatesh Nayak,29,1,A3
3709,2114,Vijay Deshmukh,39,1,A1
3710,2114,Lakshmi Rao,21,1,A2
3711,2114,Priya Kulkarni,20,1,A3
3712,2115,Priya Kulkarni,34,1,A1
3713,2115,Anitha Rao,36,1,A2
3714,2115,Mahesh Shetty,46,2,A3
3715,2116,Suresh Hegde,38,1,A1
3716,2117,Vijay Nayak,23,1,A1
3717,2118,Ganesh Hegde,44,1,A1
3718,2118,Sunita Rao,38,1,A2
3719,2118,Lakshmi Nayak,46,1,A3
3720,2119,Suresh Reddy,25,1,A1
3721,2120,Suresh Deshmukh,48,1,A1
3722,2120,Manjunath Nayak,37,1,A2
3723,2121,Sunita Nayak,43,1,A1
3724,2122,Ganesh Hegde,27,1,A1
3725,2123,Anitha Kumar,42,1,A1
3726,2123,Vijay Reddy,45,1,A2
3727,2124,Kavitha Patil,50,1,A1
3728,2124,Sunita Kulkarni,46,2,A2
3729,2125,Ramesh Hegde,40,1,A1
3730,2125,Ganesh Kulkarni,34,2,A2
3731,2126,Sunita Rao,35,1,A1
3732,2127,Lakshmi Deshmukh,30,1,A1
3733,2128,Anitha Kumar,19,1,A1
3734,2129,Ramesh Rao,43,2,A1
3735,2130,Kavitha Kumar,45,1,A1
3736,2131,Mahesh Gowda,27,1,A1
3737,2132,Suresh Pujari,22,1,A1
3738,2133,Kavitha Patil,44,2,A1
3739,2133,Ganesh Pujari,36,1,A2
3740,2134,Ramesh Hegde,27,1,A1
3741,2134,Venkatesh Deshmukh,41,1,A2
3742,2135,Manjunath Bhat,49,1,A1
3743,2135,Sunita Bhat,27,2,A2
3744,2135,Sunita Gowda,36,1,A3
3745,2136,Sunita Kumar,25,2,A1
3746,2136,Lakshmi Kumar,39,1,A2
3747,2137,Suresh Reddy,32,1,A1
3748,2137,Ganesh Bhat,22,1,A2
3749,2137,Ramesh Gowda,25,1,A3
3750,2138,Priya Pujari,19,1,A1
3751,2139,Suresh Pujari,27,1,A1
3752,2140,Ganesh Gowda,45,1,A1
3753,2140,Sunita Deshmukh,21,1,A2
3754,2140,Ganesh Kumar,49,1,A3
3755,2141,Anitha Nayak,21,2,A1
3756,2141,Sunita Kulkarni,46,1,A2
3757,2141,Sunita Deshmukh,46,1,A3
3758,2142,Manjunath Hegde,48,2,A1
3759,2142,Manjunath Gowda,49,1,A2
3760,2143,Mahesh Pujari,37,1,A1
3761,2143,Sunita Gowda,44,2,A2
3762,2144,Mahesh Shetty,28,1,A1
3763,2144,Vijay Patil,34,1,A2
3764,2145,Sunita Bhat,38,1,A1
3765,2146,Kavitha Bhat,45,2,A1
3766,2147,Suresh Reddy,30,1,A1
3767,2148,Mahesh Pujari,19,1,A1
3768,2148,Vijay Kulkarni,29,2,A2
3769,2149,Sunita Deshmukh,21,1,A1
3770,2149,Lakshmi Bhat,37,1,A2
3771,2150,Ramesh Gowda,32,1,A1
3772,2151,Venkatesh Hegde,36,1,A1
3773,2151,Venkatesh Shetty,45,1,A2
3774,2152,Suresh Deshmukh,49,1,A1
3775,2152,Suresh Gowda,47,1,A2
3776,2153,Manjunath Rao,40,1,A1
3777,2154,Ganesh Bhat,35,2,A1
3778,2155,Vijay Reddy,50,1,A1
3779,2156,Lakshmi Bhat,46,1,A1
3780,2156,Sunita Nayak,23,1,A2
3781,2157,Venkatesh Shetty,43,2,A1
3782,2158,Mahesh Bhat,36,1,A1
3783,2159,Kavitha Nayak,33,1,A1
3784,2159,Priya Nayak,46,2,A2
3785,2159,Mahesh Pujari,45,1,A3
3786,2160,Priya Nayak,48,1,A1
3787,2160,Mahesh Hegde,37,1,A2
3788,2161,Mahesh Rao,46,1,A1
3789,2161,Lakshmi Patil,28,1,A2
3790,2161,Priya Rao,31,1,A3
3791,2162,Kavitha Pujari,42,1,A1
